sku,price
817049,"1720,77"
817032,"1966,77"
237519,"2089,77"
237526,"2089,77"
813492,"2151,27"
813539,"2274,27"
813522,"2335,77"
813546,"2335,77"
221808,"613,77"
229064,"798,27"
229026,"1351,77"
229033,"859,77"
1370043,"24406,89"
1370048,"41067,24"
588376,"232,47"
589007,"84,87"
588031,"170,97"
588017,"367,77"
588024,"429,27"
589205,"109,47"
975862,"207,87"
975886,"207,87"
975855,"207,87"
975879,"207,87"
975893,"207,87"
588369,"207,87"
588420,"207,87"
588598,"232,47"
588574,"367,77"
233108,"6394,77"
233122,"8977,77"
237809,"9838,77"
232729,"5533,77"
232736,"8362,77"
232118,"6763,77"
232125,"10207,77"
236673,"6640,77"
236697,"10084,77"
233146,"11929,77"
233153,"13897,77"
221433,"14758,77"
204962,"15988,77"
221426,"11683,77"
233115,"7993,77"
237816,"11191,77"
233139,"10207,77"
232514,"6591,57"
232132,"7809,27"
232149,"11068,77"
236680,"7686,27"
236703,"11068,77"
812402,"4918,77"
811108,"5656,77"
811634,"4918,77"
811207,"1597,77"
811214,"1720,77"
814185,"1720,77"
814154,"1413,27"
814178,"1597,77"
236000,"2581,77"
236024,"4549,77"
236048,"5164,77"
236062,"2827,77"
236086,"4918,77"
236109,"6025,77"
236017,"3098,37"
236031,"5164,77"
236055,"6333,27"
236079,"3196,77"
236093,"5533,77"
236116,"6517,77"
231852,"4180,77"
231807,"3811,77"
1050940,"6093,42"
1050962,"10045,41"
222652,"404,67"
1050700,"7359,09"
1050701,"7359,09"
1050719,"11789,55"
1050721,"11789,55"
1050796,"16697,25"
1050784,"14281,53"
208724,"44,28"
525630,"146,37"
525593,"158,67"
525692,"93,48"
525418,"14,76"
525517,"29,52"
525555,"41,82"
525548,"24,60"
525562,"19,68"
525425,"24,60"
525432,"39,36"
525524,"25,83"
525531,"25,83"
525647,"423,12"
525654,"118,08"
525685,"244,77"
525661,"376,38"
525678,"109,47"
696002,"56,58"
696040,"60,27"
171608,"22,14"
171622,"18,45"
171615,"23,37"
523018,"20,91"
523629,"23,37"
403754,"19,68"
523520,"15,99"
403747,"23,37"
523315,"15,99"
171400,"12,30"
171509,"18,45"
171028,"35,67"
171127,"41,82"
171837,"11,07"
171844,"11,07"
171875,"11,07"
171882,"11,07"
171899,"11,07"
171929,"11,07"
171936,"15,99"
171721,"15,99"
171783,"15,99"
171738,"15,99"
171745,"15,99"
171790,"15,99"
523216,"15,99"
171349,"41,82"
171752,"11,07"
657607,"17,22"
171851,"15,99"
657621,"15,99"
524008,"35,67"
171301,"35,67"
171318,"36,90"
171325,"38,13"
171707,"12,30"
171806,"14,76"
171905,"23,37"
777695,"47,98"
60024,"33,21"
61697,"44,28"
776230,"2,46"
49357,"11,07"
79698,"65,19"
775677,"4,18"
776285,"3,58"
61698,"11,07"
559208,"23,37"
559222,"50,43"
559239,"38,13"
559246,"9,84"
559253,"14,76"
855119,"25,83"
855713,"33,21"
855584,"84,87"
659502,"66,42"
855652,"63,96"
855669,"45,51"
855676,"35,67"
525142,"12,30"
855737,"43,05"
855690,"33,21"
855706,"27,06"
855744,"50,43"
526118,"17,22"
523902,"25,83"
755808,"35,67"
755815,"35,67"
755822,"35,67"
755839,"35,67"
855614,"118,08"
855577,"157,44"
855638,"72,57"
855591,"94,71"
658000,"24,60"
565360,"33,21"
525197,"29,52"
525159,"8,61"
513859,"453,87"
659601,"63,96"
855720,"34,44"
855683,"41,82"
855775,"29,52"
855782,"41,82"
855508,"35,67"
855607,"39,36"
529409,"33,21"
526101,"22,14"
840863,"14,51"
840900,"24,11"
840924,"23,62"
840931,"24,60"
840917,"22,63"
542200,"56,58"
840948,"30,75"
513729,"27,06"
170120,"25,83"
170328,"36,90"
170045,"35,67"
768112,"27,06"
765111,"23,86"
764039,"21,40"
764022,"21,40"
764015,"25,09"
764084,"16,24"
764091,"29,52"
764077,"24,60"
563908,"19,68"
564004,"20,91"
764206,"29,52"
764213,"22,14"
764220,"22,14"
764237,"36,90"
764244,"36,90"
764251,"29,52"
764268,"22,14"
764404,"51,66"
764411,"29,52"
764428,"29,52"
764435,"44,28"
764442,"29,52"
764459,"29,52"
764466,"44,28"
764473,"44,28"
764480,"44,28"
764497,"40,59"
764503,"29,52"
764510,"44,28"
764527,"59,04"
764138,"29,52"
562000,"13,53"
562017,"17,22"
562079,"31,98"
521205,"17,22"
521304,"19,68"
521403,"24,60"
521502,"29,52"
521809,"91,02"
521601,"40,59"
521410,"22,14"
521434,"27,06"
642559,"73,80"
642566,"50,43"
642504,"109,47"
642603,"121,77"
208694,"392,37"
232071,"1843,77"
556719,"66,42"
440704,"60,27"
440711,"51,66"
421574,"54,12"
934159,"47,97"
934166,"47,97"
270028,"195,57"
935286,"84,87"
270240,"91,02"
976654,"13,53"
976647,"244,77"
976630,"36,90"
231265,"60,27"
664070,"41,82"
664025,"41,82"
664032,"60,27"
664049,"109,47"
664001,"269,37"
664018,"490,77"
664100,"490,77"
664117,"367,77"
664131,"60,27"
664124,"35,67"
663639,"14,76"
663660,"12,30"
663714,"28,29"
663523,"8,61"
663530,"9,84"
663462,"12,30"
664308,"17,22"
663608,"4,18"
663783,"3,44"
663820,"38,13"
663615,"14,76"
663646,"14,76"
663622,"13,53"
663653,"14,76"
663806,"41,82"
663790,"14,76"
663844,"66,42"
663851,"66,42"
663868,"76,26"
663875,"76,26"
663882,"76,26"
663899,"76,26"
664056,"35,67"
664063,"60,27"
664087,"54,12"
147801,"1290,27"
147276,"1536,27"
147108,"3110,67"
237670,"3688,77"
808740,"281,67"
808757,"416,97"
507865,"56,58"
507933,"38,13"
507568,"31,98"
507964,"35,67"
507216,"68,88"
507117,"71,34"
507018,"95,94"
507469,"63,96"
507025,"63,96"
523841,"75,03"
480205,"34,44"
480403,"60,27"
436103,"113,16"
410110,"60,27"
566930,"83,64"
785546,"27,06"
785553,"62,73"
424186,"576,87"
424193,"146,37"
424155,"158,67"
808542,"158,67"
808535,"115,62"
808528,"91,02"
808511,"78,72"
808504,"60,27"
808573,"121,77"
808566,"84,87"
808467,"55,35"
808559,"73,80"
508800,"47,97"
508817,"38,13"
508824,"28,29"
508657,"36,90"
508619,"60,27"
508626,"61,50"
508718,"18,45"
508725,"25,83"
508732,"25,83"
508794,"68,88"
507711,"72,57"
507773,"115,62"
507766,"97,17"
508831,"183,27"
400203,"19,68"
508879,"66,42"
508862,"66,42"
507971,"47,97"
508008,"47,97"
508015,"47,97"
508022,"47,97"
508787,"121,77"
405000,"20,91"
405208,"28,29"
405307,"30,75"
809181,"225,09"
508916,"40,59"
508947,"72,57"
878101,"43,05"
878606,"39,36"
878408,"40,59"
878118,"28,29"
878125,"23,37"
878132,"27,06"
878149,"30,75"
408308,"49,20"
407400,"92,25"
569009,"50,43"
569016,"47,97"
569108,"47,97"
569207,"71,34"
407202,"30,75"
878552,"8,61"
878583,"20,91"
878590,"20,91"
878545,"20,91"
878538,"20,91"
878569,"20,91"
878576,"20,91"
561607,"123,00"
566008,"98,40"
566015,"73,80"
566022,"49,20"
566046,"36,90"
566053,"86,10"
79044,"100,86"
480106,"68,88"
876619,"39,36"
876602,"29,52"
809150,"287,82"
809242,"140,22"
809259,"109,47"
802274,"95,94"
802250,"146,37"
807804,"111,93"
629130,"146,37"
566114,"64,13"
566220,"47,97"
807705,"118,08"
424001,"232,47"
980101,"54,12"
427514,"158,67"
203569,"72,57"
203576,"121,77"
203583,"109,47"
203590,"183,27"
203552,"146,37"
878903,"13,53"
878910,"13,53"
878927,"13,53"
878934,"13,53"
878941,"13,53"
878958,"13,53"
878804,"18,45"
878811,"18,45"
878828,"18,45"
878835,"18,45"
878842,"18,45"
878859,"18,45"
878729,"12,30"
878712,"12,30"
878705,"12,30"
878743,"12,30"
878750,"12,30"
878736,"12,30"
878156,"56,58"
878170,"56,58"
878163,"56,58"
878187,"56,58"
871829,"54,12"
219744,"158,67"
808337,"170,97"
808351,"170,97"
808344,"207,87"
595206,"73,80"
211298,"49,20"
771341,"57,81"
49138,"65,19"
770948,"31,98"
769904,"40,59"
778920,"61,50"
769935,"61,50"
769928,"40,59"
991779,"147,60"
991780,"88,56"
768792,"35,67"
777855,"38,13"
768785,"39,36"
769911,"40,59"
778906,"35,67"
778913,"40,59"
768815,"31,98"
768761,"35,67"
778937,"40,59"
768778,"35,67"
778944,"40,59"
774830,"24,60"
774847,"33,21"
774892,"40,59"
774885,"33,21"
774878,"33,21"
774854,"33,21"
774861,"33,21"
768235,"31,98"
768259,"31,98"
768242,"31,98"
768808,"35,67"
786499,"59,04"
790502,"6,89"
787830,"18,57"
770863,"15,99"
991784,"95,94"
621240,"29,52"
621257,"33,21"
621264,"36,90"
621271,"36,90"
783559,"28,29"
991782,"95,94"
991781,"95,94"
770849,"12,30"
770856,"14,76"
770870,"17,22"
770887,"22,14"
770894,"34,44"
794050,"17,22"
794067,"20,91"
794074,"20,91"
794081,"27,06"
794098,"54,12"
794166,"6,92"
794180,"12,30"
621226,"23,37"
621233,"30,75"
768730,"30,75"
768747,"33,21"
768754,"47,97"
208731,"97,17"
208625,"109,47"
208632,"121,77"
280621,"441,57"
280614,"100,86"
234754,"608,85"
234761,"564,57"
1010355,"630,99"
1010350,"630,99"
234730,"712,17"
234747,"712,17"
280096,"453,87"
280102,"453,87"
280126,"453,87"
280201,"453,87"
280218,"453,87"
280225,"453,87"
1010215,"565,80"
1010220,"565,80"
1010406,"565,80"
1010252,"630,99"
1010247,"630,99"
1010403,"565,80"
1010404,"565,80"
1010224,"565,80"
235737,"57,81"
235744,"57,81"
235751,"57,81"
1010410,"565,80"
1010411,"630,99"
1010227,"565,80"
1010409,"565,80"
1010295,"630,99"
1010300,"630,99"
1010408,"630,99"
1010546,"410,82"
280423,"608,85"
1010205,"785,97"
235799,"132,84"
1010210,"785,97"
235805,"120,54"
1010405,"849,93"
1010556,"565,80"
999305,"178,35"
999307,"113,16"
999309,"193,11"
1010318,"436,65"
1010320,"436,65"
1010315,"436,65"
1010324,"436,65"
1010326,"436,65"
280294,"424,35"
280300,"424,35"
280416,"424,35"
280317,"424,35"
235768,"45,51"
235775,"45,51"
235782,"45,51"
1010530,"436,65"
1010532,"436,65"
1010536,"436,65"
1010538,"436,65"
1010540,"436,65"
1010570,"501,84"
1010572,"501,84"
1010574,"501,84"
1010500,"359,16"
1010502,"359,16"
1010504,"359,16"
1010506,"359,16"
1010322,"436,65"
1010328,"436,65"
234303,"223,86"
234310,"223,86"
234150,"172,20"
234167,"185,73"
234174,"172,20"
234181,"172,20"
234235,"212,79"
234471,"488,31"
443002,"43,05"
443026,"47,97"
443033,"29,52"
856222,"35,67"
856352,"75,03"
856369,"56,58"
856376,"56,58"
856321,"45,51"
856338,"44,28"
856345,"46,74"
844335,"220,17"
843932,"162,36"
287100,"412,05"
781302,"97,17"
282404,"166,05"
287900,"564,57"
270233,"158,67"
271148,"281,67"
271254,"429,27"
271209,"73,80"
271162,"88,56"
271230,"276,75"
271407,"355,47"
271308,"115,62"
271315,"72,57"
271247,"33,21"
271186,"23,37"
271124,"23,37"
271117,"15,99"
271261,"14,76"
271346,"88,56"
271339,"47,97"
271179,"29,52"
271216,"25,83"
425336,"244,77"
446522,"84,87"
446621,"84,87"
446720,"109,47"
446508,"84,87"
446607,"84,87"
446706,"109,47"
445815,"220,17"
445822,"232,47"
445839,"244,77"
448526,"97,17"
877869,"798,27"
877876,"908,97"
710104,"490,77"
710203,"712,17"
710302,"798,27"
710111,"552,27"
710210,"736,77"
710319,"1044,27"
710128,"613,77"
710135,"736,77"
710227,"736,77"
710234,"736,77"
710326,"1450,17"
710333,"1560,87"
593806,"71,34"
593189,"195,57"
593813,"28,29"
707470,"564,57"
707487,"687,57"
707494,"761,37"
707531,"773,67"
707517,"785,97"
707524,"798,27"
448908,"109,47"
445877,"404,67"
449608,"66,42"
582046,"50,43"
582039,"47,97"
582015,"54,12"
271155,"35,67"
582022,"66,42"
513002,"44,28"
513125,"71,34"
513118,"44,28"
513057,"71,34"
843383,"367,77"
843390,"613,77"
709771,"207,87"
709788,"220,17"
709795,"244,77"
700259,"207,87"
709818,"134,07"
709863,"244,77"
709849,"84,87"
856277,"151,29"
856383,"97,17"
856390,"244,77"
429211,"44,28"
429228,"52,89"
709825,"109,47"
709870,"97,17"
261163,"1044,27"
262214,"1191,87"
262801,"29,52"
261187,"367,77"
261309,"2212,77"
261354,"2212,77"
261200,"1966,77"
509487,"15,99"
693001,"120,54"
693100,"134,07"
693209,"172,20"
856147,"39,36"
693216,"110,70"
693223,"114,39"
693254,"89,79"
693261,"92,25"
1010359,"346,86"
632901,"84,87"
810309,"933,57"
810316,"1190,64"
811818,"464,94"
238899,"6394,77"
238844,"6886,77"
240403,"1105,77"
240441,"589,17"
240458,"736,77"
240410,"244,77"
282748,"1843,77"
282762,"1843,77"
226827,"2003,67"
282731,"1536,27"
222997,"1587,93"
225448,"2274,27"
225264,"1708,47"
1050752,"17652,96"
1050808,"19886,64"
1050900,"8070,03"
5170060,"217,71"
580462,"367,77"
580233,"166,05"
580455,"1290,27"
580417,"1167,27"
580011,"121,77"
580226,"134,07"
580363,"1167,27"
580370,"1167,27"
580387,"1167,27"
755761,"1019,67"
580332,"1843,77"
580028,"158,67"
580271,"1228,77"
580288,"1228,77"
580295,"1228,77"
580424,"1044,27"
580431,"1044,27"
580448,"1044,27"
515006,"158,67"
515020,"207,87"
515174,"232,47"
515167,"232,47"
515013,"220,17"
210390,"244,77"
210437,"330,87"
210475,"367,77"
282304,"404,67"
282069,"592,86"
933367,"503,07"
931257,"441,57"
226605,"5779,77"
226599,"3319,77"
226643,"6148,77"
220368,"6087,27"
535400,"35,67"
535417,"47,97"
535424,"60,27"
535103,"30,75"
535202,"39,36"
535301,"47,97"
535509,"195,57"
535516,"244,77"
535523,"343,17"
211427,"626,07"
211465,"810,57"
211533,"810,57"
211540,"810,57"
211410,"564,57"
211458,"650,67"
211519,"650,67"
211526,"650,67"
211403,"613,77"
211502,"859,77"
211168,"490,77"
211175,"613,77"
209905,"822,87"
209882,"490,77"
209899,"552,27"
240700,"552,27"
240601,"490,77"
240717,"649,44"
211137,"429,27"
211144,"564,57"
211151,"736,77"
434208,"158,67"
199541,"158,67"
516751,"67,65"
426364,"24,60"
426371,"35,67"
593158,"121,77"
425954,"61,50"
425909,"11,07"
425916,"19,68"
425923,"19,68"
425985,"23,37"
516744,"182,04"
593103,"60,27"
593202,"39,36"
594049,"60,27"
516706,"281,67"
516676,"170,97"
516683,"232,47"
516720,"306,27"
196007,"25,83"
516768,"70,11"
402221,"29,52"
403716,"60,27"
781364,"52,89"
526200,"19,68"
542705,"34,44"
290325,"67,65"
844229,"116,85"
781432,"31,98"
781050,"89,79"
374710,"88,56"
371600,"33,21"
372600,"43,05"
371900,"35,67"
374700,"54,12"
529102,"30,75"
766316,"5,17"
29810005,"79,95"
934029,"232,47"
596500,"158,67"
596517,"30,75"
617762,"1257,06"
550113,"284,13"
282200,"3934,77"
210802,"2581,77"
210819,"3172,17"
282274,"5902,77"
282199,"3332,07"
210772,"2704,77"
282007,"4569,45"
210789,"3565,77"
210765,"2089,77"
1000710,"10156,11"
222553,"490,77"
222560,"613,77"
233283,"13528,77"
233337,"9223,77"
233450,"11068,77"
233375,"12421,77"
233467,"14758,77"
233306,"9838,77"
233443,"11068,77"
233320,"11991,27"
233757,"3442,77"
233634,"2335,77"
233238,"2335,77"
233702,"3504,27"
233214,"3013,50"
233719,"3811,77"
233696,"5164,77"
233290,"4918,77"
233641,"2397,27"
233658,"2397,27"
233665,"2581,77"
233269,"2532,57"
233610,"2274,27"
233627,"2274,27"
233672,"3688,77"
233825,"3934,77"
233832,"11560,77"
233788,"4193,07"
274040,"3811,77"
233962,"2889,27"
233726,"2704,77"
233733,"3073,77"
233740,"2827,77"
273999,"1597,77"
273982,"1474,77"
233689,"5410,77"
233092,"1659,27"
871812,"527,67"
871805,"281,67"
871713,"367,77"
871706,"220,17"
871775,"330,87"
871768,"183,27"
1012446,"1413,27"
102828,"429,27"
102826,"613,77"
1002730,"429,27"
1002045,"921,27"
470909,"109,47"
947104,"343,17"
833506,"158,67"
114004,"17,59"
238080,"109,47"
238059,"35,67"
871324,"22,14"
871300,"8,61"
552490,"33,21"
871201,"7,38"
238066,"47,97"
238042,"60,27"
199039,"36,90"
947081,"183,27"
947067,"375,15"
199046,"27,06"
199008,"7,38"
239766,"1720,77"
239681,"1966,77"
627907,"244,77"
627990,"134,07"
809914,"306,27"
429006,"24,60"
429013,"25,83"
429020,"31,98"
429037,"31,98"
429044,"35,67"
429051,"35,67"
550120,"31,98"
550229,"36,90"
550328,"41,82"
550427,"46,74"
550526,"54,12"
550106,"35,67"
550304,"35,67"
550502,"45,51"
550205,"35,67"
550403,"39,36"
971369,"35,67"
971345,"43,05"
971376,"72,57"
971352,"84,87"
971383,"115,62"
970607,"23,37"
970386,"23,37"
970614,"43,05"
970393,"54,12"
970621,"71,34"
557105,"72,57"
557112,"60,27"
557303,"97,17"
971444,"39,36"
971451,"55,35"
971390,"47,97"
971406,"66,42"
971413,"127,92"
971420,"72,57"
971437,"91,02"
810354,"1509,21"
810002,"490,77"
810101,"576,87"
810224,"1474,77"
810200,"367,77"
810118,"859,77"
815656,"407,13"
810125,"982,77"
691441,"174,66"
691076,"244,77"
877821,"736,77"
878026,"736,77"
810651,"1044,27"
813287,"1044,27"
810583,"1228,77"
810613,"982,77"
810569,"1265,67"
810576,"2015,97"
813270,"970,47"
810668,"1093,47"
810606,"982,77"
811221,"1351,77"
877906,"2827,77"
878064,"3688,77"
816691,"1228,77"
237847,"0,00"
237854,"0,00"
811320,"1130,37"
877920,"859,77"
877913,"785,97"
877173,"367,77"
877807,"367,77"
691083,"613,77"
810514,"367,77"
877197,"613,77"
659205,"13,53"
659304,"23,37"
659403,"22,14"
659007,"40,59"
659106,"39,36"
659014,"20,91"
658604,"23,37"
658703,"47,97"
658802,"54,12"
658901,"97,17"
659458,"15,99"
659465,"23,37"
659472,"28,29"
596470,"121,77"
592076,"84,87"
592052,"35,67"
592045,"44,28"
592069,"68,88"
515105,"195,57"
695906,"343,17"
221044,"384,99"
221228,"1105,77"
221204,"970,47"
221099,"1892,97"
856079,"28,29"
856086,"33,21"
805589,"437,88"
148631,"2581,77"
148624,"2950,77"
233412,"3565,77"
198124,"46,74"
208205,"872,07"
211434,"576,87"
211441,"699,87"
211588,"835,17"
211489,"835,17"
211434,"576,87"
211472,"712,17"
211564,"712,17"
211571,"835,17"
211557,"712,17"
211106,"712,17"
211205,"859,77"
211304,"982,77"
208106,"798,27"
208007,"601,47"
211366,"1002,45"
224212,"103,32"
271322,"72,57"
222393,"1474,77"
230121,"859,77"
870792,"49,20"
229903,"60,27"
825686,"306,27"
856291,"211,56"
617748,"793,35"
596623,"195,57"
596616,"170,97"
596609,"195,57"
826676,"392,37"
29899169,"81,18"
979792,"293,97"
460245,"54,12"
460009,"21,73"
460108,"24,35"
465301,"23,37"
465349,"44,28"
465318,"30,75"
465325,"28,29"
465332,"39,36"
465356,"59,04"
786420,"47,97"
786413,"29,52"
465387,"11,07"
465363,"60,27"
1010390,"849,93"
850299,"170,97"
850305,"170,97"
237908,"207,87"
781029,"121,77"
189500,"59,04"
842010,"72,57"
1020070,"436,65"
2379015,"492,00"
1500222,"3442,77"
1500296,"4180,77"
230145,"306,27"
230138,"306,27"
400074,"269,37"
400081,"244,77"
795224,"158,67"
1010207,"1297,65"
29899160,"49,20"
558119,"2950,77"
238868,"736,77"
239889,"725,70"
517123,"613,77"
2059417,"346,86"
976722,"3442,77"
330005,"2458,77"
231210,"490,77"
231227,"589,17"
231234,"724,47"
230459,"1597,77"
230442,"1228,77"
552681,"97,17"
236574,"21769,77"
1303227,"19370,04"
231753,"9223,77"
230220,"6517,77"
230237,"6640,77"
230251,"7624,77"
230305,"6456,27"
233030,"6739,17"
233047,"7009,77"
233054,"7255,77"
230299,"5656,77"
233009,"6025,77"
233016,"5964,27"
233023,"5964,27"
230268,"7698,57"
1303107,"15495,54"
230312,"13651,77"
233061,"14512,77"
1303325,"30089,49"
231340,"16419,27"
512548,"45,51"
512555,"140,22"
512500,"179,58"
512517,"227,55"
512531,"249,69"
515044,"257,07"
515150,"343,17"
199329,"38,13"
199275,"38,13"
199305,"38,13"
199336,"38,13"
199282,"38,13"
199299,"38,13"
199350,"38,13"
199312,"38,13"
199343,"38,13"
199411,"38,13"
199367,"38,13"
199398,"38,13"
199428,"38,13"
199374,"38,13"
199381,"38,13"
199442,"38,13"
199404,"38,13"
199435,"38,13"
199695,"2,95"
199725,"3,20"
199732,"3,32"
199763,"2,83"
919217,"72,57"
